,name,nation,age,height,team,year,stage,position,time_in_s,gc,gc_time_in_s,mount_jerseys,point_jerseys,sprint_jerseys,youth_jerseys,followers,total_wins,biker_sys_nr,team_sys_nr,n_tours,n_stages,avg_year,best_pos_ovr,avg_pos_ovr,worst_pos_ovr,best_time_ovr,avg_time_ovr,worst_time_ovr,best_gc_ovr,avg_gc_ovr,worst_gc_ovr,best_gc_time_ovr,avg_gc_time_ovr,worst_gc_time_ovr,n_top10_ovr,n_win_ovr,best_pos_ovr_l3,avg_pos_ovr_l3,worst_pos_ovr_l3,best_time_ovr_l3,avg_time_ovr_l3,worst_time_ovr_l3,best_gc_ovr_l3,avg_gc_ovr_l3,worst_gc_ovr_l3,best_gc_time_ovr_l3,avg_gc_time_ovr_l3,worst_gc_time_ovr_l3,n_top10_l3,n_win_l3,perc_top10_ovr,perc_win_ovr,2015_div,2015_fc_rank,2015_race_days,2015_team,2015_uci_rank,2015_wins,2015_year_km,2016_div,2016_fc_rank,2016_race_days,2016_team,2016_uci_rank,2016_wins,2016_year_km,2017_div,2017_fc_rank,2017_race_days,2017_team,2017_uci_rank,2017_wins,2017_year_km,2018_div,2018_fc_rank,2018_race_days,2018_team,2018_uci_rank,2018_wins,2018_year_km,date,stage_type,stage_type_code,dist,finish,temp,rel_humid,wind_dir,wind_speed,clouds_ovrl,visibility,y_label
4672,G.Brambilla,Italy,31,1.70,Trek - Segafredo,2018,4,16,15958.0,16,49907.0,0,0,0,0,6,7,2741,10088,3,21,2015.6666666666667,4,35.61904761904762,143,1880.0,13905.095238095239,21046.0,9,20.238095238095237,49,9793.0,58262.28571428572,109103.0,2.0,0.0,14,16.0,19,11776.0,12672.0,13154.0,13,15.0,16,63061.0,75273.66666666667,87923.0,0.0,0.0,0.09523809523809523,0.0,PRT,138,61.0,Etixx - Quick Step,108,0.0,9720.3,PRT,36,76.0,Etixx - Quick Step,76,3.0,12220.9,PRT,527,65.0,Quick-Step Floors,144,0.0,10500.9,PRT,90,76.0,Trek - Segafredo,144,0.0,11798.1,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4673,P.Niemiec,Poland,38,1.84,UAE Team Emirates,2018,4,72,16141.0,72,50090.0,11,2,0,1,1,5,1836,10089,5,33,2016.0,5,103.54545454545455,999,1841.0,44171.78787878788,999999.0,5,94.72727272727273,999,9801.0,83376.21212121213,999999.0,2.0,0.0,68,72.66666666666667,78,12491.0,13160.666666666666,13774.0,67,71.33333333333333,74,63307.0,76225.66666666667,89572.0,0.0,0.0,0.06060606060606061,0.0,PRT,411.0,70.0,Lampre - Merida,-,0.0,10773.8,PRT,368.0,59.0,Lampre - Merida,-,1.0,9615.5,PRT,1004.0,56.0,UAE Team Emirates,216,0.0,8901.0,PRT,1728.0,34.0,UAE Team Emirates,-,0.0,4660.0,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4674,M.Rutkiewicz,Poland,37,,Wibatech Merx 7R,2018,4,89,16479.0,86,50422.0,7,7,0,0,1,10,746,11089,5,29,2015.9310344827586,12,127.24137931034483,999,1869.0,82013.24137931035,999999.0,7,119.93103448275862,999,9801.0,119122.55172413793,999999.0,0.0,0.0,89,398.6666666666667,999,13305.0,343261.0,999999.0,86,391.6666666666667,999,50422.0,371382.6666666667,999999.0,0.0,0.0,0.0,0.0,PROF,1869.0,63.0,CCC Sprandi Polkowice,-,0.0,10059.4,CONT,532.0,22.0,Wibatech - Fuji,-,2.0,3325.9,CONT,320.0,40.0,Wibatech - Fuji,-,4.0,5798.9,CONT,646.0,38.0,Wibatech Merx 7R,-,0.0,5088.3,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4675,M.Paterski,Poland,32,,Wibatech Merx 7R,2018,4,73,16157.0,73,50106.0,3,3,0,0,2,14,783,11089,5,34,2016.0,9,58.3235294117647,149,1848.0,14202.764705882353,22838.0,4,55.029411764705884,150,9793.0,56700.41176470588,110311.0,1.0,0.0,67,79.0,93,12491.0,13109.0,13568.0,69,71.33333333333333,75,63374.0,76224.0,89433.0,0.0,0.0,0.029411764705882353,0.0,PROF,110.0,80.0,CCC Sprandi Polkowice,-,4.0,13947.8,PROF,263.0,60.0,CCC Sprandi Polkowice,-,1.0,9244.0,PROF,214.0,77.0,CCC Sprandi Polkowice,-,6.0,12259.3,CONT,244.0,44.0,Wibatech Merx 7R,-,6.0,6097.9,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4676,G.Preidler,Austria,28,1.89,Groupama - FDJ,2018,4,15,15958.0,18,49907.0,4,0,0,0,2,5,6244,10079,2,14,2016.0,1,34.57142857142857,99,1864.0,14087.92857142857,20870.0,6,26.714285714285715,59,10751.0,59920.21428571428,109356.0,2.0,1.0,1,9.0,17,11761.0,12656.0,13154.0,6,10.333333333333334,18,63061.0,75246.0,87865.0,2.0,1.0,0.14285714285714285,0.07142857142857142,PRT,428,82.0,Team Giant - Alpecin,-,0.0,12632.4,PRT,277,87.0,Team Giant - Alpecin,190,0.0,13640.8,PRT,737,52.0,Team Sunweb,263,0.0,8192.7,PRT,210,63.0,Groupama - FDJ,114,1.0,10112.8,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4677,P.Cieslik,Poland,32,,CCC Sprandi Polkowice,2018,4,21,15958.0,17,49907.0,1,0,0,0,1,2,6096,10093,4,27,2016.2592592592594,13,48.925925925925924,117,1849.0,14175.0,22144.0,14,41.148148148148145,67,10576.0,56637.59259259259,109505.0,0.0,0.0,13,20.333333333333332,30,11785.0,12673.0,13154.0,14,16.333333333333332,18,63061.0,75277.66666666667,87926.0,0.0,0.0,0.0,0.0,CONT,414.0,43.0,Whirlpool - Author,-,0.0,6554.2,PROF,436.0,47.0,Verva - ActiveJet Pro Cycling Team,-,0.0,7174.9,CONT,492.0,38.0,Elkov - Author,-,0.0,5848.4,PROF,409.0,32.0,CCC Sprandi Polkowice,-,0.0,4474.0,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4678,S.Firsanov,Russia,36,,Gazprom - RusVelo,2018,4,117,16671.0,110,50620.0,2,1,0,0,1,13,980,10098,3,19,2016.1052631578948,11,180.94736842105263,999,1876.0,118696.26315789473,999999.0,17,176.47368421052633,999,10751.0,150113.57894736843,999999.0,0.0,0.0,76,387.0,999,12491.0,341919.3333333333,999999.0,96,399.0,999,63888.0,380088.6666666667,999999.0,0.0,0.0,0.0,0.0,PROF,225.0,49.0,RusVelo,-,4.0,7484.4,PROF,164.0,72.0,Gazprom - RusVelo,-,3.0,11043.4,PROF,679.0,76.0,Gazprom - RusVelo,-,0.0,12377.7,PROF,586.0,59.0,Gazprom - RusVelo,-,0.0,8184.3,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4679,E.Capecchi,Italy,32,1.83,Quick-Step Floors,2018,4,38,15983.0,38,49932.0,1,1,0,0,1,2,290,10083,4,26,2015.7307692307693,31,96.6923076923077,999,1841.0,52193.38461538462,999999.0,30,90.38461538461539,999,9801.0,91110.84615384616,999999.0,0.0,0.0,31,37.0,48,11809.0,12745.333333333334,13273.0,30,34.0,37,63086.0,75383.0,88168.0,0.0,0.0,0.0,0.0,PRT,2392.0,55.0,Movistar Team,-,0.0,8102.6,PRT,1609.0,54.0,Astana Pro Team,-,0.0,8406.0,PRT,2218.0,68.0,Quick-Step Floors,383,0.0,10760.2,PRT,618.0,60.0,Quick-Step Floors,201,0.0,9325.8,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4680,P.Franczak,Poland,27,,CCC Sprandi Polkowice,2018,4,144,17261.0,141,51264.0,0,2,0,0,2,5,11010,10093,5,33,2015.969696969697,8,139.3030303030303,999,1927.0,74158.21212121213,999999.0,8,140.96969696969697,999,9793.0,111339.0303030303,999999.0,3.0,0.0,136,426.0,999,13295.0,342410.0,999999.0,136,425.6666666666667,999,65200.0,381231.3333333333,999999.0,0.0,0.0,0.09090909090909091,0.0,CONT,414.0,55.0,ActiveJet Team,-,0.0,8955.3,PROF,366.0,45.0,Verva - ActiveJet Pro Cycling Team,-,2.0,7338.6,CONT,481.0,33.0,Team Hurom,-,0.0,4805.2,PROF,563.0,48.0,CCC Sprandi Polkowice,-,0.0,7105.3,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4681,D.Villella,Italy,27,1.82,Astana Pro Team,2018,4,36,15979.0,37,49928.0,2,2,0,1,3,9,14126,10073,5,34,2016.0,10,63.44117647058823,114,1886.0,14062.764705882353,21801.0,10,54.14705882352941,115,9801.0,56331.882352941175,109536.0,1.0,0.0,25,46.333333333333336,70,11789.0,12729.0,13200.0,33,38.666666666666664,49,63128.0,75386.66666666667,88115.0,0.0,0.0,0.029411764705882353,0.0,PRT,637,84.0,Team Cannondale - Garmin,-,0.0,13392.9,PRT,182,68.0,Cannondale - Drapac Pro Cycling,81,1.0,10458.1,PRT,235,78.0,Cannondale - Drapac Pro Cycling,152,0.0,12737.9,PRT,1085,69.0,Astana Pro Team,212,0.0,10986.7,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4682,K.Zielinski,Poland,30,,Team Hurom,2018,4,90,16479.0,90,50428.0,0,2,0,0,0,8,3196,11090,4,27,2015.7407407407406,2,59.7037037037037,149,1908.0,14332.111111111111,24240.0,1,47.96296296296296,108,9793.0,57518.40740740741,109924.0,3.0,0.0,85,105.0,130,12491.0,13464.333333333334,14259.0,98,102.33333333333333,108,64071.0,77151.33333333333,90821.0,0.0,0.0,0.1111111111111111,0.0,CONT,576.0,33.0,Domin Sport,-,2.0,4799.4,CONT,813.0,33.0,Dare 2B,-,0.0,4842.0,CONT,388.0,33.0,Domin Sport,-,7.0,4648.0,CONT,992.0,52.0,Team Hurom,-,1.0,6874.4,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4683,J.Fröhlinger,Germany,33,1.73,Team Sunweb,2018,4,137,17004.0,125,50953.0,0,0,0,0,0,0,32,10087,5,34,2016.0,26,92.02941176470588,169,1954.0,14344.617647058823,22838.0,28,94.29411764705883,159,9843.0,57056.117647058825,110302.0,0.0,0.0,72,83.0,93,12491.0,13197.666666666666,13834.0,94,105.66666666666667,118,64221.0,77159.66666666667,90546.0,0.0,0.0,0.0,0.0,PRT,1869,82.0,Team Giant - Alpecin,-,0.0,12686.8,PRT,1340,86.0,Team Giant - Alpecin,-,0.0,13119.6,PRT,3265,82.0,Team Sunweb,418,0.0,12586.1,PRT,2541,69.0,Team Sunweb,-,0.0,10370.4,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4684,E.Boasson Hagen,Norway,31,1.81,Dimension Data,2018,4,45,15994.0,45,49943.0,1,18,1,6,52,31,31,10078,2,14,2016.0,9,46.357142857142854,111,1859.0,14269.357142857143,20896.0,14,53.285714285714285,88,10751.0,60253.57142857143,110409.0,1.0,0.0,9,64.0,101,12491.0,13139.666666666666,13774.0,42,58.0,66,63097.0,76015.66666666667,89362.0,1.0,0.0,0.07142857142857142,0.0,PROF,27,82.0,MTN - Qhubeka,-,3.0,13587.2,PRT,17,70.0,Dimension Data,66,7.0,11377.7,PRT,25,71.0,Team Dimension Data,74,9.0,12064.4,PRT,74,69.0,Team Dimension Data,73,1.0,11448.9,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4685,F.Felline,Italy,28,1.75,Trek - Segafredo,2018,4,29,15971.0,30,49920.0,0,3,0,2,6,6,1580,10088,3,20,2016.0,4,45.05,91,1788.0,14207.55,21720.0,2,52.4,89,10751.0,57567.15,110239.0,2.0,0.0,23,23.333333333333332,24,11789.0,12695.666666666666,13154.0,23,25.666666666666668,30,63074.0,75314.66666666667,88007.0,0.0,0.0,0.1,0.0,PRT,33.0,72.0,Trek Factory Racing,60,3.0,12360.9,PRT,73.0,60.0,Trek - Segafredo,47,0.0,9393.6,PRT,99.0,60.0,Trek - Segafredo,53,2.0,9811.6,PRT,535.0,67.0,Trek - Segafredo,259,0.0,9479.6,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4686,S.Modolo,Italy,31,1.80,Team EF Education First - Drapac,2018,4,105,16542.0,99,50491.0,0,6,0,0,2,24,1579,10077,5,30,2016.1333333333334,1,214.66666666666666,999,9829.0,179107.0,999999.0,3,232.6,999,9829.0,202827.53333333333,999999.0,8.0,1.0,67,401.3333333333333,999,12307.0,341983.0,999999.0,98,404.0,999,64134.0,380191.3333333333,999999.0,0.0,0.0,0.26666666666666666,0.03333333333333333,PRT,55,86.0,Lampre - Merida,86,6.0,13407.0,PRT,88,72.0,Lampre - Merida,127,3.0,11494.1,PRT,66,86.0,UAE Team Emirates,98,4.0,14071.1,PRT,104,62.0,Team EF Education First - Drapac,95,1.0,10146.2,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4687,A.Zeits,Kazakhstan,32,1.78,Astana Pro Team,2018,4,33,15975.0,34,49924.0,0,0,1,0,0,1,737,10073,4,27,2015.7407407407406,7,64.03703703703704,142,1826.0,14102.962962962964,21754.0,6,59.25925925925926,129,9801.0,57041.22222222222,111005.0,1.0,0.0,19,51.0,91,11789.0,12925.666666666666,13834.0,26,35.666666666666664,47,63078.0,75548.66666666667,88701.0,0.0,0.0,0.037037037037037035,0.0,PRT,478.0,75.0,Astana Pro Team,-,1.0,11725.9,PRT,334.0,75.0,Astana Pro Team,115,0.0,11632.1,PRT,657.0,82.0,Astana Pro Team,197,1.0,13447.4,PRT,588.0,75.0,Astana Pro Team,256,0.0,11761.2,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4688,M.Belkov,Russia,33,1.84,Katusha - Alpecin,2018,4,102,16518.0,109,50613.0,2,0,2,0,0,5,2147,10084,4,24,2016.1666666666667,66,229.45833333333334,999,1888.0,137467.66666666666,999999.0,66,223.08333333333334,999,9801.0,169953.75,999999.0,0.0,0.0,121,419.6666666666667,999,12955.0,342212.0,999999.0,126,417.3333333333333,999,64295.0,380514.6666666667,999999.0,0.0,0.0,0.0,0.0,PRT,1262.0,63.0,Team Katusha,196,0.0,9381.0,PRT,2618.0,72.0,Team Katusha,-,0.0,10772.9,PRT,4194.0,86.0,Team Katusha - Alpecin,-,0.0,14065.0,PRT,3262.0,48.0,Team Katusha - Alpecin,-,0.0,7465.0,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4689,L.Mezgec,Slovenia,30,1.83,Mitchelton - Scott,2018,4,126,17004.0,128,50953.0,0,2,0,1,3,7,9234,10082,5,30,2016.1,2,192.93333333333334,999,1913.0,145963.36666666667,999999.0,5,213.96666666666667,999,9801.0,172539.06666666668,999999.0,8.0,0.0,44,386.3333333333333,999,11989.0,341768.6666666667,999999.0,89,404.0,999,64271.0,380176.6666666667,999999.0,0.0,0.0,0.26666666666666666,0.0,PRT,254.0,83.0,Team Giant - Alpecin,146.0,1.0,13206.6,PRT,372.0,62.0,Orica - BikeExchange,175.0,0.0,10295.6,PRT,144.0,69.0,Orica - Scott,187.0,2.0,11838.3,PRT,330.0,66.0,Mitchelton - Scott,179.0,0.0,10064.1,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4690,M.Docker,Australia,32,1.80,Team EF Education First - Drapac,2018,4,96,16495.0,113,50659.0,0,0,1,0,1,0,941,10077,4,25,2015.8,9,186.16,999,1921.0,93780.08,999999.0,57,195.44,999,9822.0,126702.12,999999.0,1.0,0.0,91,102.66666666666667,122,12491.0,13229.333333333334,13834.0,92,99.66666666666667,107,64022.0,76960.66666666667,90347.0,0.0,0.0,0.04,0.0,PRT,1058.0,53.0,Orica - GreenEDGE,-,0.0,8648.6,PRT,1372.0,42.0,Orica - BikeExchange,-,0.0,6785.0,PRT,640.0,47.0,Orica - Scott,214,0.0,7897.5,PRT,3262.0,78.0,Team EF Education First - Drapac,-,0.0,12483.9,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4691,S.Puccio,Italy,29,1.82,Team Sky,2018,4,70,16129.0,70,50078.0,0,1,0,0,0,4,3929,10086,5,34,2016.0,7,87.94117647058823,999,1854.0,43512.23529411765,999999.0,8,87.44117647058823,999,9793.0,82772.32352941176,999999.0,1.0,0.0,58,66.66666666666667,74,12090.0,13016.333333333334,13766.0,55,60.666666666666664,65,63271.0,75919.66666666667,89127.0,0.0,0.0,0.029411764705882353,0.0,PRT,369.0,85.0,Team Sky,148,0.0,13458.0,PRT,660.0,74.0,Team Sky,190,0.0,11459.0,PRT,1022.0,85.0,Team Sky,347,0.0,13666.3,PRT,1318.0,75.0,Team Sky,303,0.0,11749.3,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4692,S.Chernetski,Russia,28,1.76,Astana Pro Team,2018,4,4,15947.0,4,49896.0,0,2,0,3,1,3,6526,10073,4,27,2015.7407407407406,4,55.074074074074076,129,1818.0,14163.037037037036,22746.0,4,55.7037037037037,128,9801.0,57257.92592592593,110240.0,2.0,0.0,6,13.666666666666666,24,11761.0,12686.333333333334,13154.0,4,8.666666666666666,17,63050.0,75272.0,87955.0,1.0,0.0,0.07407407407407407,0.0,PRT,549.0,76.0,Team Katusha,148,1.0,12166.7,PRT,174.0,43.0,Team Katusha,162,0.0,6792.9,PRT,233.0,83.0,Astana Pro Team,145,0.0,12714.5,PRT,150.0,57.0,Astana Pro Team,202,1.0,8768.4,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,1
4693,K.Gradek,Poland,28,,CCC Sprandi Polkowice,2018,4,136,17004.0,142,51304.0,0,0,1,0,1,7,6555,10093,5,33,2016.0,33,165.75757575757575,999,1842.0,74337.54545454546,999999.0,6,163.0,999,9801.0,111717.87878787878,999999.0,0.0,0.0,112,408.3333333333333,999,12955.0,342086.3333333333,999999.0,132,422.6666666666667,999,64609.0,380724.0,999999.0,0.0,0.0,0.0,0.0,CONT,759.0,50.0,ActiveJet Team,-,0.0,7996.5,PROF,1024.0,41.0,Verva - ActiveJet Pro Cycling Team,-,0.0,6385.4,CONT,891.0,31.0,ONE Pro Cycling,-,1.0,4864.5,PROF,395.0,66.0,CCC Sprandi Polkowice,-,0.0,9482.2,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4694,F.Beppu,Japan,35,1.80,Trek - Segafredo,2018,4,125,17004.0,129,50953.0,1,1,0,0,0,7,190,10088,5,33,2016.060606060606,22,167.93939393939394,999,1916.0,104358.63636363637,999999.0,36,178.1818181818182,999,9801.0,137439.66666666666,999999.0,0.0,0.0,88,399.0,999,12491.0,341931.6666666667,999999.0,107,408.6666666666667,999,64258.0,380335.3333333333,999999.0,0.0,0.0,0.0,0.0,PRT,1610,57.0,Trek Factory Racing,-,0.0,9537.2,PRT,1002,60.0,Trek - Segafredo,-,0.0,8957.6,PRT,1431,51.0,Trek - Segafredo,364,0.0,7956.2,PRT,608,43.0,Trek - Segafredo,387,1.0,5804.0,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4695,F.Aru,Italy,28,1.81,UAE Team Emirates,2018,4,12,15950.0,10,49899.0,0,0,0,2,17,8,10303,10089,3,21,2015.6666666666667,5,48.285714285714285,149,1821.0,13918.809523809523,21495.0,5,58.80952380952381,149,9801.0,58440.23809523809,110522.0,3.0,0.0,10,16.666666666666668,29,11772.0,12659.666666666666,13154.0,10,10.333333333333334,11,63053.0,75252.0,87878.0,1.0,0.0,0.14285714285714285,0.0,PRT,4,71.0,Astana Pro Team,5,3.0,11423.9,PRT,43,63.0,Astana Pro Team,112,1.0,10609.6,PRT,17,69.0,Astana Pro Team,26,1.0,11243.5,PRT,105,74.0,UAE Team Emirates,127,0.0,11660.7,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4696,N.Bonifazio,Italy,25,1.72,Bahrain - Merida,2018,4,106,16555.0,100,50504.0,0,1,0,0,5,13,16823,10074,5,26,2016.5,1,164.8846153846154,999,9793.0,128193.57692307692,999999.0,2,166.26923076923077,999,9789.0,156688.0,999999.0,9.0,1.0,98,101.66666666666667,108,12555.0,13219.0,13834.0,89,92.0,96,63772.0,76753.33333333333,90161.0,0.0,0.0,0.34615384615384615,0.038461538461538464,PRT,96,47.0,Lampre - Merida,64,2.0,7333.3,PRT,145,54.0,Trek - Segafredo,131,1.0,8241.4,PRT,197,51.0,Bahrain - Merida,213,0.0,8084.4,PRT,168,59.0,Bahrain - Merida,147,1.0,9517.1,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4697,S.Armee,Belgium,33,1.90,Lotto - Soudal,2018,4,32,15971.0,32,49920.0,2,0,0,0,1,3,2503,10080,5,28,2016.4285714285713,22,113.85714285714286,999,1966.0,48966.642857142855,999999.0,29,112.92857142857143,999,9801.0,86636.89285714286,999999.0,0.0,0.0,22,35.666666666666664,49,12056.0,12784.666666666666,13154.0,32,36.666666666666664,41,63074.0,75492.66666666667,88274.0,0.0,0.0,0.0,0.0,PRT,3830,71.0,Lotto - Soudal,-,0.0,11314.6,PRT,424,87.0,Lotto - Soudal,-,0.0,13093.7,PRT,183,78.0,Lotto - Soudal,140,1.0,12089.1,PRT,1152,71.0,Lotto - Soudal,287,0.0,11080.5,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4698,M.Kwiatkowski,Poland,28,1.76,Team Sky,2018,4,1,15944.0,1,49882.0,0,4,0,3,17,27,2961,10086,3,19,2016.421052631579,1,75.6842105263158,999,1879.0,65881.31578947368,999999.0,1,70.26315789473684,999,9793.0,97542.47368421052,999999.0,7.0,2.0,1,3.3333333333333335,6,11761.0,12655.333333333334,13154.0,1,1.0,1,63026.0,75214.33333333333,87834.0,3.0,1.0,0.3684210526315789,0.10526315789473684,PRT,28,68.0,Etixx - Quick Step,25,2.0,11053.8,PRT,85,49.0,Team Sky,47,1.0,7264.1,PRT,16,70.0,Team Sky,6,3.0,11398.9,PRT,13,86.0,Team Sky,16,8.0,13254.4,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,1
4699,S.Erik Bystrøm,Norway,26,,UAE Team Emirates,2018,4,101,16518.0,97,50467.0,0,0,0,1,6,8,4953,10089,2,14,2016.5,11,62.642857142857146,102,1964.0,13368.142857142857,22174.0,11,50.857142857142854,97,9793.0,52720.71428571428,97094.0,0.0,0.0,90,96.66666666666667,102,12491.0,13197.666666666666,13834.0,86,88.66666666666667,92,63735.0,76673.66666666667,90060.0,0.0,0.0,0.0,0.0,PRT,388,61.0,Team Katusha,-,0.0,9733.3,PRT,416,64.0,Team Katusha,-,0.0,10277.3,PRT,573,61.0,Team Katusha - Alpecin,294,0.0,9933.3,PRT,720,69.0,UAE Team Emirates,186,0.0,10560.7,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4700,G.Nizzolo,Italy,29,1.84,Trek - Segafredo,2018,4,116,16665.0,108,50610.0,0,6,0,1,6,22,2982,10088,2,11,2016.909090909091,2,205.54545454545453,999,9793.0,191997.0,999999.0,2,212.0909090909091,999,9793.0,211378.45454545456,999999.0,6.0,0.0,8,372.0,999,12675.0,341942.6666666667,999999.0,95,397.0,999,63764.0,380067.3333333333,999999.0,1.0,0.0,0.5454545454545454,0.0,PRT,41,69.0,Trek Factory Racing,56,1.0,11120.2,PRT,13,68.0,Trek - Segafredo,57,6.0,11371.0,PRT,537,24.0,Trek - Segafredo,301,0.0,3858.7,PRT,80,63.0,Trek - Segafredo,79,1.0,9971.7,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4701,A.Lutsenko,Kazakhstan,26,1.75,Astana Pro Team,2018,4,22,15962.0,23,49911.0,0,2,0,0,2,14,6230,10073,2,13,2016.6153846153845,12,98.6923076923077,999,9793.0,89494.53846153847,999999.0,10,95.92307692307692,999,9793.0,118465.15384615384,999999.0,0.0,0.0,12,19.0,27,11789.0,12686.0,13154.0,20,21.333333333333332,23,63065.0,75295.66666666667,87968.0,0.0,0.0,0.0,0.0,PRT,205,59.0,Astana Pro Team,157,2.0,9598.2,PRT,115,73.0,Astana Pro Team,175,4.0,11591.8,PRT,111,82.0,Astana Pro Team,91,4.0,13100.3,PRT,121,59.0,Astana Pro Team,190,4.0,9461.3,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4702,I.Rovny,Russia,31,1.73,Gazprom - RusVelo,2018,4,43,15991.0,42,49940.0,0,0,0,1,0,3,709,10098,3,19,2016.842105263158,22,102.84210526315789,999,9793.0,65386.26315789474,999999.0,19,95.0,999,9793.0,97046.73684210527,999999.0,0.0,0.0,27,29.0,32,11809.0,12702.333333333334,13154.0,28,33.333333333333336,40,63094.0,75348.0,88047.0,0.0,0.0,0.0,0.0,PRT,1740.0,44.0,Tinkoff - Saxo,-,0.0,7136.7,PRT,769.0,77.0,Tinkoff,162,0.0,11924.5,PROF,944.0,69.0,Gazprom - RusVelo,-,0.0,11333.1,PROF,455.0,42.0,Gazprom - RusVelo,-,0.0,6644.9,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4703,M.Golas,Poland,34,1.80,Team Sky,2018,4,108,16637.0,102,50586.0,2,0,1,0,3,2,926,10086,4,27,2016.5185185185185,14,65.55555555555556,123,1885.0,13832.925925925925,23031.0,31,64.66666666666667,106,9801.0,53002.77777777778,99840.0,0.0,0.0,73,80.0,87,12491.0,13175.0,13766.0,87,92.66666666666667,99,63854.0,76770.0,90111.0,0.0,0.0,0.0,0.0,PRT,448,71.0,Etixx - Quick Step,-,1.0,11012.3,PRT,1316,67.0,Team Sky,-,0.0,11144.0,PRT,1031,75.0,Team Sky,337,0.0,12731.1,PRT,591,48.0,Team Sky,274,0.0,7980.4,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
4704,G.Bole,Slovenia,33,,Bahrain - Merida,2018,4,79,16340.0,80,50289.0,0,5,0,1,1,10,790,10074,2,14,2016.5,13,144.85714285714286,999,1993.0,83788.0,999999.0,40,145.78571428571428,999,9801.0,117704.28571428571,999999.0,0.0,0.0,54,377.6666666666667,999,12491.0,341881.3333333333,999999.0,75,383.6666666666667,999,63443.0,379792.0,999999.0,0.0,0.0,0.0,0.0,PROF,105,75.0,CCC Sprandi Polkowice,-,1.0,12476.9,PROF,265,63.0,Nippo - Vini Fantini,-,2.0,9995.7,PRT,770,77.0,Bahrain - Merida,221,0.0,12799.5,PRT,560,40.0,Bahrain - Merida,163,2.0,6330.2,2018-08-07,hilly-mf,3,179.0,Szczyrk,24.3,37, NW,4,2,8,0
