,name,nation,age,height,team,year,stage,position,time_in_s,gc,gc_time_in_s,mount_jerseys,point_jerseys,sprint_jerseys,youth_jerseys,followers,total_wins,biker_sys_nr,team_sys_nr,n_tours,n_stages,avg_year,best_pos_ovr,avg_pos_ovr,worst_pos_ovr,best_time_ovr,avg_time_ovr,worst_time_ovr,best_gc_ovr,avg_gc_ovr,worst_gc_ovr,best_gc_time_ovr,avg_gc_time_ovr,worst_gc_time_ovr,n_top10_ovr,n_win_ovr,best_pos_ovr_l3,avg_pos_ovr_l3,worst_pos_ovr_l3,best_time_ovr_l3,avg_time_ovr_l3,worst_time_ovr_l3,best_gc_ovr_l3,avg_gc_ovr_l3,worst_gc_ovr_l3,best_gc_time_ovr_l3,avg_gc_time_ovr_l3,worst_gc_time_ovr_l3,n_top10_l3,n_win_l3,perc_top10_ovr,perc_win_ovr,2015_div,2015_fc_rank,2015_race_days,2015_team,2015_uci_rank,2015_wins,2015_year_km,2016_div,2016_fc_rank,2016_race_days,2016_team,2016_uci_rank,2016_wins,2016_year_km,2017_div,2017_fc_rank,2017_race_days,2017_team,2017_uci_rank,2017_wins,2017_year_km,2018_div,2018_fc_rank,2018_race_days,2018_team,2018_uci_rank,2018_wins,2018_year_km,date,stage_type,stage_type_code,dist,finish,temp,rel_humid,wind_dir,wind_speed,clouds_ovrl,visibility,y_label
1514,I.Savitsky,Russia,24.0,,Gazprom - RusVelo,2016,2,172.0,12038.0,187.0,23059.0,0.0,2.0,0.0,1.0,2.0,2.0,8970,10098,1.0,3.0,2016.0,172.0,454.6666666666667,999.0,11021.0,14610.333333333334,20772.0,187.0,459.6666666666667,999.0,11021.0,25892.0,43596.0,0.0,0.0,172.0,454.6666666666667,999.0,11021.0,14610.333333333334,20772.0,187.0,459.6666666666667,999.0,11021.0,25892.0,43596.0,0.0,0.0,0.0,0.0,PROF,294.0,45.0,MGFSO,-,8.0,6158.6,PROF,418.0,47.0,Gazprom - RusVelo,-,0.0,7824.7,PROF,456.0,62.0,Gazprom - RusVelo,-,1.0,10422.5,PROF,3214.0,2.0,Gazprom - RusVelo,-,0.0,325.0,2016-07-13,flat,1,153.0,Katowice,22.6,67,WNW,4,5,7,0
1515,S.Tuft,Canada,39.0,1.80,Orica - BikeExchange,2016,2,197.0,12385.0,196.0,23406.0,0.0,0.0,0.0,0.0,1.0,21.0,304,6421,1.0,6.0,2016.0,7.0,126.0,197.0,1810.0,14854.666666666666,23031.0,78.0,153.83333333333334,196.0,11021.0,53268.833333333336,89128.0,1.0,0.0,7.0,80.33333333333333,184.0,1810.0,14891.666666666666,23031.0,78.0,114.33333333333333,183.0,64287.0,80244.33333333333,89128.0,1.0,0.0,0.16666666666666666,0.0,PRT,1110.0,61.0,Orica - GreenEDGE,-,0.0,9073.5,PRT,730.0,61.0,Orica - BikeExchange,-,1.0,9451.1,PRT,1237.0,53.0,Orica - Scott,-,0.0,8812.0,PRT,1956.0,47.0,Mitchelton - Scott,-,0.0,6880.7,2016-07-13,flat,1,153.0,Katowice,22.6,67,WNW,4,5,7,0
1516,R.Maikin,Russia,26.0,,Gazprom - RusVelo,2016,3,5.0,20772.0,6.0,43612.0,0.0,2.0,0.0,0.0,2.0,0.0,14004,10098,3.0,17.0,2015.8235294117646,2.0,215.64705882352942,999.0,10576.0,16225.64705882353,21442.0,2.0,212.05882352941177,999.0,10576.0,52221.470588235294,97667.0,2.0,0.0,120.0,415.3333333333333,999.0,11649.0,14550.333333333334,19622.0,118.0,416.6666666666667,999.0,69665.0,85539.66666666667,97667.0,0.0,0.0,0.11764705882352941,0.0,PROF,301.0,54.0,RusVelo,-,1.0,8473.1,PROF,161.0,63.0,Gazprom - RusVelo,-,2.0,10287.0,PROF,428.0,52.0,Gazprom - RusVelo,-,0.0,8936.9,PROF,735.0,44.0,Gazprom - RusVelo,-,0.0,7349.7,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,1
1517,M.Mori,Italy,36.0,1.72,Lampre - Merida,2016,3,21.0,20772.0,46.0,43621.0,0.0,0.0,0.0,0.0,0.0,4.0,492,6418,3.0,20.0,2014.95,3.0,99.05,999.0,1758.0,14639.85,23031.0,3.0,88.85,999.0,9801.0,59788.75,108978.0,1.0,0.0,46.0,66.66666666666667,79.0,1963.0,14590.0,23031.0,39.0,41.333333333333336,45.0,62397.0,78405.33333333333,87391.0,0.0,0.0,0.05,0.0,PRT,640.0,73.0,Lampre - Merida,-,0.0,11960.4,PRT,375.0,70.0,Lampre - Merida,-,0.0,11537.7,PRT,1257.0,55.0,UAE Team Emirates,330,0.0,8602.1,PRT,1142.0,63.0,UAE Team Emirates,295,0.0,9924.4,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1518,N.Maes,Belgium,30.0,1.90,Etixx - Quick Step,2016,3,105.0,20801.0,93.0,43641.0,0.0,1.0,0.0,1.0,0.0,4.0,762,6415,2.0,12.0,2014.8333333333333,6.0,139.58333333333334,999.0,1976.0,16367.25,21442.0,8.0,140.58333333333334,999.0,10870.0,60636.083333333336,112548.0,3.0,0.0,29.0,377.6666666666667,999.0,18776.0,20339.666666666668,21442.0,85.0,392.3333333333333,999.0,43641.0,63290.333333333336,83813.0,0.0,0.0,0.25,0.0,PRT,243,83.0,Etixx - Quick Step,182,0.0,13853.0,PRT,648,53.0,Etixx - Quick Step,-,0.0,9654.4,PRT,541,66.0,Lotto - Soudal,197,0.0,11288.0,PRT,820,54.0,Lotto - Soudal,287,0.0,9159.4,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1519,D.Formolo,Italy,24.0,1.81,Cannondale - Drapac,2016,3,86.0,20772.0,64.0,43621.0,0.0,0.0,0.0,1.0,7.0,3.0,11011,8434,4.0,27.0,2015.7407407407406,2.0,37.22222222222222,86.0,1872.0,13959.888888888889,21670.0,2.0,23.555555555555557,78.0,9793.0,56706.03703703704,109117.0,6.0,0.0,3.0,14.0,23.0,11776.0,12659.666666666666,13154.0,8.0,11.0,14.0,63053.0,75252.0,87874.0,1.0,0.0,0.2222222222222222,0.0,PRT,136,68.0,Team Cannondale - Garmin,108,1.0,10476.6,PRT,128,74.0,Cannondale - Drapac Pro Cycling,47,0.0,11507.7,PRT,176,60.0,Cannondale - Drapac Pro Cycling,129,0.0,9670.3,PRT,42,73.0,Bora - Hansgrohe,51,0.0,11419.2,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1520,A.Amador,Costa Rica,30.0,1.80,Movistar Team,2016,3,78.0,20772.0,85.0,43621.0,0.0,0.0,0.0,0.0,5.0,1.0,745,10081,2.0,12.0,2014.8333333333333,9.0,135.91666666666666,999.0,1814.0,16074.833333333334,21442.0,6.0,126.33333333333333,999.0,10879.0,59915.833333333336,109059.0,1.0,0.0,64.0,380.3333333333333,999.0,18776.0,20330.0,21442.0,77.0,387.0,999.0,43621.0,63277.0,83813.0,0.0,0.0,0.08333333333333333,0.0,PRT,100,77.0,Movistar Team,50,0.0,11990.4,PRT,138,60.0,Movistar Team,73,0.0,9743.8,PRT,159,80.0,Movistar Team,169,0.0,12523.3,PRT,236,81.0,Movistar Team,199,1.0,12601.7,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1521,P.Niemiec,Poland,36.0,1.84,Lampre - Merida,2016,3,96.0,20772.0,92.0,43621.0,11.0,2.0,0.0,1.0,1.0,5.0,1836,6418,5.0,33.0,2016.0,5.0,103.54545454545455,999.0,1841.0,14518.545454545454,22174.0,5.0,94.72727272727273,999.0,9801.0,55613.0,109058.0,2.0,0.0,68.0,72.66666666666667,78.0,12491.0,13160.666666666666,13774.0,67.0,71.33333333333333,74.0,63307.0,76225.66666666667,89572.0,0.0,0.0,0.06060606060606061,0.0,PRT,411.0,70.0,Lampre - Merida,-,0.0,10773.8,PRT,368.0,59.0,Lampre - Merida,-,1.0,9615.5,PRT,1004.0,56.0,UAE Team Emirates,216,0.0,8901.0,PRT,1688.0,33.0,UAE Team Emirates,-,0.0,4458.2,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1522,A.Ovechkin,Russia,30.0,,Gazprom - RusVelo,2016,3,111.0,20833.0,109.0,43743.0,0.0,0.0,0.0,1.0,1.0,7.0,831,10098,2.0,13.0,2014.923076923077,11.0,79.84615384615384,163.0,1804.0,15240.538461538461,23031.0,34.0,73.53846153846153,163.0,10879.0,62486.38461538462,110383.0,0.0,0.0,11.0,59.666666666666664,123.0,1824.0,14667.0,23031.0,46.0,67.0,108.0,62889.0,78851.0,87744.0,0.0,0.0,0.0,0.0,PROF,668.0,57.0,RusVelo,-,1.0,7678.9,PROF,1728.0,60.0,Gazprom - RusVelo,-,0.0,9081.2,PROF,1166.0,46.0,Gazprom - RusVelo,-,0.0,7196.8,CONT,295.0,42.0,Terengganu Cycling Team,-,4.0,5944.0,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1523,M.Paterski,Poland,30.0,,CCC Sprandi Polkowice,2016,3,84.0,20772.0,76.0,43621.0,3.0,3.0,0.0,0.0,2.0,14.0,783,10093,5.0,34.0,2016.0,9.0,58.3235294117647,149.0,1848.0,14202.764705882353,22838.0,4.0,55.029411764705884,150.0,9793.0,56700.41176470588,110311.0,1.0,0.0,67.0,79.0,93.0,12491.0,13109.0,13568.0,69.0,71.33333333333333,75.0,63374.0,76224.0,89433.0,0.0,0.0,0.029411764705882353,0.0,PROF,110.0,80.0,CCC Sprandi Polkowice,-,4.0,13947.8,PROF,263.0,60.0,CCC Sprandi Polkowice,-,1.0,9244.0,PROF,214.0,77.0,CCC Sprandi Polkowice,-,6.0,12259.3,CONT,217.0,44.0,Wibatech Merx 7R,-,6.0,6097.9,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1524,P.Velits,Slovakia,31.0,1.81,BMC Racing Team,2016,3,100.0,20772.0,71.0,43621.0,0.0,0.0,0.0,1.0,0.0,15.0,24,10075,3.0,19.0,2014.8947368421052,14.0,97.26315789473684,999.0,1844.0,15189.78947368421,22174.0,8.0,91.10526315789474,999.0,9801.0,58245.31578947369,109323.0,0.0,0.0,100.0,402.0,999.0,18776.0,20330.0,21442.0,71.0,381.6666666666667,999.0,43621.0,63277.0,83813.0,0.0,0.0,0.0,0.0,PRT,2045.0,57.0,BMC Racing Team,-,0.0,9057.7,PRT,1882.0,58.0,BMC Racing Team,-,0.0,8875.3,,,,,,,,,,,,,,,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1525,M.Monfort,Belgium,33.0,1.81,Lotto - Soudal,2016,3,50.0,20772.0,49.0,43621.0,0.0,0.0,0.0,4.0,1.0,3.0,96,10080,4.0,27.0,2015.4814814814815,17.0,47.925925925925924,90.0,1833.0,14417.444444444445,22138.0,16.0,46.03703703703704,86.0,9801.0,58215.07407407407,109265.0,0.0,0.0,22.0,46.0,68.0,10784.0,14046.666666666666,18915.0,52.0,62.333333333333336,70.0,68129.0,84886.0,99485.0,0.0,0.0,0.0,0.0,PRT,131,88.0,Lotto - Soudal,94,0.0,13413.3,PRT,175,87.0,Lotto - Soudal,114,0.0,13101.8,PRT,323,86.0,Lotto - Soudal,159,0.0,13211.7,PRT,476,67.0,Lotto - Soudal,266,0.0,9954.8,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1526,P.Cieslik,Poland,30.0,,Verva - ActiveJet,2016,3,41.0,20772.0,50.0,43621.0,1.0,0.0,0.0,0.0,1.0,2.0,6096,6567,4.0,27.0,2016.2592592592594,13.0,48.925925925925924,117.0,1849.0,14175.0,22144.0,14.0,41.148148148148145,67.0,10576.0,56637.59259259259,109505.0,0.0,0.0,13.0,20.333333333333332,30.0,11785.0,12673.0,13154.0,14.0,16.333333333333332,18.0,63061.0,75277.66666666667,87926.0,0.0,0.0,0.0,0.0,CONT,414.0,43.0,Whirlpool - Author,-,0.0,6554.2,PROF,436.0,47.0,Verva - ActiveJet Pro Cycling Team,-,0.0,7174.9,CONT,492.0,38.0,Elkov - Author,-,0.0,5848.4,PROF,393.0,32.0,CCC Sprandi Polkowice,-,0.0,4474.0,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1527,S.Firsanov,Russia,34.0,,Gazprom - RusVelo,2016,3,85.0,20772.0,77.0,43621.0,2.0,1.0,0.0,0.0,1.0,13.0,980,10098,3.0,19.0,2016.1052631578948,11.0,180.94736842105263,999.0,1876.0,15006.631578947368,24240.0,17.0,176.47368421052633,999.0,10751.0,55114.26315789474,107177.0,0.0,0.0,76.0,387.0,999.0,12491.0,12932.0,13268.0,96.0,399.0,999.0,63888.0,76033.66666666667,87834.0,0.0,0.0,0.0,0.0,PROF,225.0,49.0,RusVelo,-,4.0,7484.4,PROF,164.0,72.0,Gazprom - RusVelo,-,3.0,11043.4,PROF,679.0,76.0,Gazprom - RusVelo,-,0.0,12377.7,PROF,566.0,58.0,Gazprom - RusVelo,-,0.0,7982.5,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1528,R.Ferrari,Italy,33.0,1.73,Lampre - Merida,2016,3,189.0,21514.0,186.0,44442.0,0.0,0.0,0.0,0.0,2.0,12.0,2144,6418,4.0,24.0,2015.4166666666667,4.0,201.125,999.0,1977.0,15778.083333333334,22846.0,7.0,213.04166666666666,999.0,9801.0,54276.458333333336,112302.0,5.0,0.0,4.0,337.6666666666667,999.0,10784.0,16349.333333333334,20329.0,82.0,394.6666666666667,999.0,57436.0,70314.33333333333,85287.0,2.0,0.0,0.20833333333333334,0.0,PRT,598,87.0,Lampre - Merida,196,0.0,14083.7,PRT,375,80.0,Lampre - Merida,-,0.0,12795.0,PRT,260,56.0,UAE Team Emirates,215,0.0,9352.6,PRT,867,62.0,UAE Team Emirates,348,0.0,9071.1,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1529,E.Petrov,Russia,38.0,1.81,Tinkoff,2016,3,154.0,21247.0,141.0,44142.0,0.0,0.0,0.0,1.0,0.0,8.0,462,6427,3.0,19.0,2014.8947368421052,26.0,191.21052631578948,999.0,1758.0,15322.78947368421,22174.0,37.0,183.21052631578948,999.0,9801.0,58413.63157894737,108978.0,0.0,0.0,147.0,433.3333333333333,999.0,19548.0,20745.666666666668,21442.0,141.0,428.3333333333333,999.0,44142.0,63881.666666666664,83813.0,0.0,0.0,0.0,0.0,PRT,2492,68.0,Tinkoff - Saxo,-,0.0,10699.5,PRT,-,64.0,Tinkoff,-,0.0,10051.5,,,,,,,,,,,,,,,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1530,E.Capecchi,Italy,30.0,1.83,Astana Pro Team,2016,3,75.0,20772.0,68.0,43621.0,1.0,1.0,0.0,0.0,1.0,2.0,290,10073,4.0,26.0,2015.7307692307693,31.0,96.6923076923077,999.0,1841.0,14556.576923076924,21461.0,30.0,90.38461538461539,999.0,9801.0,55872.92307692308,110295.0,0.0,0.0,31.0,37.0,48.0,11809.0,12745.333333333334,13273.0,30.0,34.0,37.0,63086.0,75383.0,88168.0,0.0,0.0,0.0,0.0,PRT,2392.0,55.0,Movistar Team,-,0.0,8102.6,PRT,1609.0,54.0,Astana Pro Team,-,0.0,8406.0,PRT,2218.0,68.0,Quick-Step Floors,383,0.0,10760.2,PRT,908.0,58.0,Quick-Step Floors,201,0.0,8928.1,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1531,R.Hesjedal,Canada,36.0,1.88,Trek - Segafredo,2016,3,152.0,21247.0,131.0,44096.0,1.0,0.0,0.0,0.0,6.0,3.0,52,10088,2.0,12.0,2014.8333333333333,16.0,162.58333333333334,999.0,1859.0,16208.416666666666,21442.0,17.0,147.25,999.0,10879.0,60091.083333333336,109129.0,0.0,0.0,152.0,444.6666666666667,999.0,19834.0,20841.0,21442.0,131.0,429.0,999.0,44096.0,63946.333333333336,83813.0,0.0,0.0,0.0,0.0,PRT,89.0,83.0,Team Cannondale - Garmin,45,0.0,13087.2,PRT,822.0,58.0,Trek - Segafredo,-,0.0,9125.1,,,,,,,,,,,,,,,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1532,P.Franczak,Poland,25.0,,Verva - ActiveJet,2016,3,131.0,21247.0,124.0,44087.0,0.0,2.0,0.0,0.0,2.0,5.0,11010,6567,5.0,33.0,2015.969696969697,8.0,139.3030303030303,999.0,1927.0,14490.757575757576,24240.0,8.0,140.96969696969697,999.0,9793.0,55979.121212121216,111895.0,3.0,0.0,136.0,426.0,999.0,13037.0,13422.666666666666,13936.0,136.0,425.6666666666667,999.0,65200.0,77176.33333333333,87834.0,0.0,0.0,0.09090909090909091,0.0,CONT,414.0,55.0,ActiveJet Team,-,0.0,8955.3,PROF,366.0,45.0,Verva - ActiveJet Pro Cycling Team,-,2.0,7338.6,CONT,481.0,33.0,Team Hurom,-,0.0,4805.2,PROF,545.0,48.0,CCC Sprandi Polkowice,-,0.0,7105.3,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1533,B.Samoilau,Belarus,31.0,,CCC Sprandi Polkowice,2016,3,118.0,20883.0,113.0,43768.0,0.0,0.0,0.0,0.0,0.0,13.0,761,10093,3.0,20.0,2014.95,23.0,76.35,138.0,1834.0,14735.5,24240.0,38.0,76.5,138.0,9801.0,60103.75,109719.0,0.0,0.0,35.0,86.66666666666667,138.0,1863.0,15217.0,24240.0,86.0,101.66666666666667,130.0,63316.0,80097.0,89419.0,0.0,0.0,0.0,0.0,PROF,1296.0,79.0,CCC Sprandi Polkowice,-,0.0,12979.4,PROF,937.0,54.0,CCC Sprandi Polkowice,-,0.0,7976.4,PROF,1237.0,54.0,CCC Sprandi Polkowice,-,0.0,8277.5,CONT,572.0,46.0,Minsk Cycling Club,-,4.0,6091.0,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1534,B.Intxausti,Spain,30.0,1.75,Team Sky,2016,3,999.0,20772.0,999.0,43596.0,0.0,1.0,0.0,0.0,4.0,2.0,294,10086,3.0,15.0,2014.7333333333333,2.0,219.13333333333333,999.0,1805.0,15289.666666666666,20929.0,2.0,210.33333333333334,999.0,9801.0,51418.13333333333,109000.0,2.0,0.0,198.0,465.0,999.0,11238.0,14819.333333333334,20772.0,198.0,465.0,999.0,11238.0,26173.333333333332,43596.0,0.0,0.0,0.13333333333333333,0.0,PRT,74,72.0,Movistar Team,53,1.0,11515.5,PRT,643,13.0,Team Sky,-,0.0,1778.0,PRT,-,1.0,Team Sky,-,0.0,107.4,PRT,1915,1.0,Team Sky,-,0.0,79.2,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1535,D.Villella,Italy,25.0,1.82,Cannondale - Drapac,2016,3,63.0,20772.0,72.0,43621.0,2.0,2.0,0.0,1.0,3.0,9.0,14126,8434,5.0,34.0,2016.0,10.0,63.44117647058823,114.0,1886.0,14062.764705882353,21801.0,10.0,54.14705882352941,115.0,9801.0,56331.882352941175,109536.0,1.0,0.0,25.0,46.333333333333336,70.0,11789.0,12729.0,13200.0,33.0,38.666666666666664,49.0,63128.0,75386.66666666667,88115.0,0.0,0.0,0.029411764705882353,0.0,PRT,637,84.0,Team Cannondale - Garmin,-,0.0,13392.9,PRT,182,68.0,Cannondale - Drapac Pro Cycling,81,1.0,10458.1,PRT,235,78.0,Cannondale - Drapac Pro Cycling,152,0.0,12737.9,PRT,1053,69.0,Astana Pro Team,212,0.0,10986.7,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1536,R.Sutherland,Australia,34.0,1.88,Movistar Team,2016,3,113.0,20853.0,110.0,43748.0,1.0,0.0,0.0,1.0,0.0,8.0,1206,10081,3.0,20.0,2015.65,46.0,135.7,999.0,1758.0,14946.85,24240.0,51.0,128.45,999.0,10576.0,59741.6,108978.0,0.0,0.0,57.0,77.66666666666667,104.0,11156.0,14418.333333333334,19003.0,68.0,79.0,92.0,68314.0,85348.0,100413.0,0.0,0.0,0.0,0.0,PRT,3301,56.0,Movistar Team,-,0.0,8590.4,PRT,1999,84.0,Movistar Team,-,0.0,13063.7,PRT,676,70.0,Movistar Team,364,1.0,11518.6,PRT,-,49.0,UAE Team Emirates,-,0.0,7628.2,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1537,K.Zielinski,Poland,28.0,,Domin Sport,2016,3,22.0,20772.0,13.0,43612.0,0.0,2.0,0.0,0.0,0.0,8.0,3196,9087,4.0,27.0,2015.7407407407406,2.0,59.7037037037037,149.0,1908.0,14332.111111111111,24240.0,1.0,47.96296296296296,108.0,9793.0,57518.40740740741,109924.0,3.0,0.0,85.0,105.0,130.0,12491.0,13464.333333333334,14259.0,98.0,102.33333333333333,108.0,64071.0,77151.33333333333,90821.0,0.0,0.0,0.1111111111111111,0.0,CONT,576.0,33.0,Domin Sport,-,2.0,4799.4,CONT,813.0,33.0,Dare 2B,-,0.0,4842.0,CONT,388.0,33.0,Domin Sport,-,7.0,4648.0,CONT,961.0,52.0,Team Hurom,-,1.0,6874.4,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1538,J.Fröhlinger,Germany,31.0,1.73,Team Giant - Alpecin,2016,3,69.0,20772.0,102.0,43689.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6422,5.0,34.0,2016.0,26.0,92.02941176470588,169.0,1954.0,14344.617647058823,22838.0,28.0,94.29411764705883,159.0,9843.0,57056.117647058825,110302.0,0.0,0.0,72.0,83.0,93.0,12491.0,13197.666666666666,13834.0,94.0,105.66666666666667,118.0,64221.0,77159.66666666667,90546.0,0.0,0.0,0.0,0.0,PRT,1869,82.0,Team Giant - Alpecin,-,0.0,12686.8,PRT,1340,86.0,Team Giant - Alpecin,-,0.0,13119.6,PRT,3265,82.0,Team Sunweb,418,0.0,12586.1,PRT,2492,69.0,Team Sunweb,-,0.0,10370.4,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1539,P.Kasperkiewicz,Poland,22.0,,Klein Constantia,2016,3,127.0,21247.0,143.0,44164.0,1.0,0.0,1.0,0.0,3.0,0.0,16679,6981,2.0,12.0,2014.8333333333333,46.0,196.75,999.0,2466.0,16500.416666666668,21442.0,80.0,202.58333333333334,999.0,10879.0,60881.166666666664,112849.0,0.0,0.0,124.0,416.6666666666667,999.0,19548.0,20745.666666666668,21442.0,143.0,429.3333333333333,999.0,44164.0,63896.333333333336,83813.0,0.0,0.0,0.0,0.0,,,,,,,,CONT,979,60.0,Klein Constantia,-,0.0,7686.8,CONT,788,61.0,An Post - Chainreaction,-,2.0,9655.8,PROF,1511,54.0,Delko Marseille - Provence KTM,-,0.0,8382.9,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1540,M.Taciak,Poland,32.0,,CCC Sprandi Polkowice,2016,3,141.0,21247.0,135.0,44121.0,1.0,0.0,0.0,0.0,0.0,9.0,3195,10093,2.0,12.0,2014.8333333333333,11.0,193.0,999.0,1797.0,16428.333333333332,21442.0,81.0,197.0,999.0,10879.0,60937.916666666664,112795.0,0.0,0.0,110.0,416.6666666666667,999.0,18776.0,20488.333333333332,21442.0,109.0,414.3333333333333,999.0,44121.0,63610.333333333336,83813.0,0.0,0.0,0.0,0.0,PROF,798.0,45.0,CCC Sprandi Polkowice,-,1.0,6919.1,PROF,733.0,50.0,CCC Sprandi Polkowice,-,3.0,7451.8,PROF,957.0,45.0,CCC Sprandi Polkowice,-,0.0,6915.3,PROF,553.0,57.0,CCC Sprandi Polkowice,-,3.0,7362.9,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1541,F.Felline,Italy,26.0,1.75,Trek - Segafredo,2016,3,67.0,20772.0,65.0,43621.0,0.0,3.0,0.0,2.0,6.0,6.0,1580,10088,3.0,20.0,2016.0,4.0,45.05,91.0,1788.0,14207.55,21720.0,2.0,52.4,89.0,10751.0,57567.15,110239.0,2.0,0.0,23.0,23.333333333333332,24.0,11789.0,12695.666666666666,13154.0,23.0,25.666666666666668,30.0,63074.0,75314.66666666667,88007.0,0.0,0.0,0.1,0.0,PRT,33.0,72.0,Trek Factory Racing,60,3.0,12360.9,PRT,73.0,60.0,Trek - Segafredo,47,0.0,9393.6,PRT,99.0,60.0,Trek - Segafredo,53,2.0,9811.6,PRT,616.0,66.0,Trek - Segafredo,259,0.0,9416.8,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1542,B.De Clercq,Belgium,30.0,1.83,Lotto - Soudal,2016,3,55.0,20772.0,42.0,43621.0,1.0,0.0,0.0,0.0,0.0,0.0,3052,10080,4.0,27.0,2015.4814814814815,1.0,48.96296296296296,135.0,1815.0,14352.185185185184,21854.0,1.0,41.25925925925926,99.0,9801.0,58011.59259259259,109632.0,2.0,1.0,16.0,18.0,20.0,10784.0,13767.0,18081.0,13.0,14.333333333333334,15.0,67331.0,83530.33333333333,97848.0,0.0,0.0,0.07407407407407407,0.037037037037037035,PRT,129,67.0,Lotto - Soudal,42,1.0,10472.7,PRT,204,65.0,Lotto - Soudal,-,0.0,9774.1,PRT,592,73.0,Lotto - Soudal,266,0.0,11647.7,PROF,-,0.0,Wanty - Groupe Gobert,-,0.0,0.0,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1543,T.Ludvigsson,Sweden,25.0,1.94,Team Giant - Alpecin,2016,3,79.0,20772.0,116.0,43797.0,0.0,0.0,0.0,3.0,1.0,4.0,4317,6422,2.0,12.0,2014.8333333333333,22.0,164.0,999.0,1817.0,16147.833333333334,21442.0,39.0,169.75,999.0,10931.0,60091.166666666664,109685.0,0.0,0.0,79.0,398.3333333333333,999.0,18850.0,20354.666666666668,21442.0,103.0,406.0,999.0,43797.0,63419.0,83813.0,0.0,0.0,0.0,0.0,PRT,668.0,61.0,Team Giant - Alpecin,-,0.0,9332.5,PRT,385.0,91.0,Team Giant - Alpecin,175,0.0,14160.5,PRT,588.0,74.0,FDJ,347,0.0,11500.6,PRT,1228.0,56.0,Groupama - FDJ,387,0.0,8465.5,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
1544,S.Lagutin,Uzbekistan,35.0,,Team Katusha,2016,3,28.0,20772.0,53.0,43621.0,0.0,2.0,1.0,0.0,0.0,9.0,899,8441,4.0,26.0,2015.5,15.0,92.6923076923077,999.0,1879.0,15001.346153846154,23031.0,26.0,92.92307692307692,999.0,9801.0,56922.38461538462,109539.0,0.0,0.0,61.0,69.66666666666667,76.0,10873.0,14324.0,19003.0,50.0,54.666666666666664,58.0,67766.0,84800.0,99865.0,0.0,0.0,0.0,0.0,PRT,231.0,81.0,Team Katusha,182,0.0,13619.8,PRT,391.0,83.0,Team Katusha,123,1.0,12945.1,PROF,1364.0,65.0,Gazprom - RusVelo,-,0.0,11106.7,PROF,2331.0,47.0,Gazprom - RusVelo,-,0.0,7954.2,2016-07-14,hilly,2,240.0,Nowy Sacz,19.0,0,WSW,2,6,6,0
